10,0,19,0,30,0,7,0,11,0,1,0
37,0,50,0,28,0,33,0,20,0,38,0
67,0,5,0,31,0,68,0,40,0,26,0
17,0,35,0,48,0,54,0,69,0,27,0
55,0,9,0,51,0,64,0,41,0,61,0
62,0,29,0,47,0,22,0,34,0,36,0
13,0,42,0,60,0,65,0,56,0,3,0
63,0,53,0,4,0,25,0,6,0,45,0
32,0,58,0,49,0,16,0,15,0,46,0
44,0,24,0,43,0,59,0,2,0,21,0
39,0,14,0,57,0,12,0,52,0,23,0
8,0,66,0,5,0,18,0,65,0,7,0
38,0,3,0,36,0,10,0,17,0,45,0
13,0,15,0,61,0,27,0,19,0,26,0
51,0,68,0,46,0,22,0,4,0,35,0
16,0,64,0,48,0,39,0,11,0,29,0
69,0,57,0,40,0,25,0,59,0,28,0
32,0,23,0,47,0,66,0,24,0,33,0
14,0,67,0,41,0,56,0,8,0,21,0
37,0,34,0,42,0,52,0,44,0,55,0
6,0,60,0,12,0,31,0,50,0,1,0
20,0,49,0,54,0,18,0,2,0,63,0
9,0,30,0,58,0,62,0,43,0,53,0
21,0,64,0,23,0,5,0,28,0,35,0
11,0,33,0,25,0,8,0,36,0,42,0
17,0,4,0,59,0,13,0,39,0,37,0
10,0,61,0,66,0,20,0,6,0,57,0
29,0,52,0,40,0,51,0,54,0,58,0
48,0,32,0,44,0,19,0,12,0,67,0
55,0,53,0,2,0,16,0,68,0,56,0
7,0,24,0,62,0,31,0,15,0,63,0
26,0,41,0,22,0,50,0,30,0,49,0
27,0,9,0,34,0,3,0,14,0,1,0
45,0,46,0,47,0,60,0,69,0,18,0
65,0,38,0,11,0,43,0,61,0,32,0
25,0,2,0,51,0,48,0,10,0,23,0
21,0,26,0,33,0,16,0,12,0,54,0
59,0,6,0,52,0,7,0,36,0,49,0
1,0,68,0,28,0,45,0,42,0,58,0
46,0,43,0,31,0,64,0,17,0,34,0
44,0,13,0,22,0,9,0,5,0,63,0
8,0,35,0,29,0,37,0,15,0,60,0
50,0,66,0,19,0,40,0,14,0,53,0
56,0,27,0,24,0,18,0,38,0,30,0
3,0,67,0,4,0,57,0,55,0,47,0
41,0,69,0,65,0,39,0,62,0,20,0
45,0,33,0,7,0,61,0,34,0,48,0
14,0,15,0,28,0,6,0,51,0,17,0
9,0,18,0,52,0,68,0,10,0,32,0
38,0,35,0,63,0,47,0,42,0,40,0
30,0,2,0,65,0,67,0,46,0,29,0
5,0,56,0,59,0,54,0,50,0,62,0
55,0,36,0,20,0,58,0,13,0,12,0
1,0,39,0,25,0,43,0,66,0,26,0
37,0,16,0,19,0,22,0,57,0,24,0
44,0,64,0,49,0,8,0,53,0,3,0
60,0,11,0,23,0,27,0,4,0,41,0
21,0,69,0,51,0,31,0,30,0,13,0
50,0,34,0,68,0,65,0,15,0,25,0
28,0,54,0,36,0,67,0,66,0,9,0
64,0,56,0,26,0,47,0,7,0,20,0
6,0,3,0,40,0,33,0,62,0,46,0
10,0,39,0,55,0,24,0,35,0,49,0
53,0,52,0,5,0,38,0,48,0,41,0
19,0,29,0,43,0,69,0,4,0,42,0
58,0,14,0,31,0,2,0,37,0,11,0
12,0,22,0,27,0,59,0,8,0,45,0
32,0,57,0,63,0,17,0,21,0,60,0
16,0,18,0,61,0,44,0,23,0,1,0
