13,0,35,0,7,0,42,0,17,0,40,0
16,0,30,0,26,0,10,0,14,0,33,0
24,0,20,0,39,0,23,0,19,0,1,0
28,0,37,0,2,0,4,0,36,0,8,0
38,0,6,0,21,0,31,0,22,0,34,0
25,0,3,0,29,0,32,0,41,0,15,0
9,0,5,0,12,0,11,0,18,0,27,0
4,0,14,0,24,0,34,0,35,0,33,0
8,0,3,0,39,0,42,0,38,0,10,0
16,0,22,0,15,0,5,0,28,0,13,0
32,0,17,0,23,0,21,0,9,0,30,0
19,0,41,0,2,0,26,0,40,0,12,0
6,0,36,0,18,0,1,0,29,0,11,0
25,0,37,0,31,0,27,0,20,0,7,0
40,0,19,0,9,0,3,0,22,0,14,0
17,0,33,0,41,0,6,0,5,0,8,0
26,0,21,0,42,0,20,0,15,0,36,0
27,0,29,0,28,0,38,0,24,0,30,0
35,0,31,0,11,0,2,0,32,0,39,0
10,0,4,0,23,0,13,0,25,0,18,0
12,0,34,0,1,0,37,0,7,0,16,0
