4,0,16,0,5,0,14,0,9,0,7,0
11,0,31,0,26,0,25,0,3,0,38,0
18,0,20,0,29,0,2,0,27,0,6,0
37,0,35,0,33,0,19,0,17,0,12,0
21,0,32,0,34,0,36,0,1,0,28,0
15,0,10,0,8,0,13,0,24,0,23,0
22,0,12,0,25,0,30,0,39,0,4,0
18,0,6,0,35,0,11,0,14,0,36,0
15,0,27,0,24,0,37,0,28,0,21,0
26,0,1,0,2,0,8,0,3,0,39,0
31,0,20,0,23,0,38,0,33,0,5,0
29,0,32,0,9,0,30,0,13,0,22,0
7,0,16,0,19,0,10,0,34,0,17,0
26,1,25,0,39,0,23,1,27,0,14,0
2,0,38,0,24,0,12,1,4,0,13,0
33,0,9,0,17,0,15,0,18,0,36,0
16,0,37,0,3,0,22,0,1,0,6,0
8,0,21,0,35,0,31,0,7,0,30,0
20,0,10,0,28,0,11,0,34,0,29,0
19,0,32,0,24,0,5,0,9,0,23,0
14,0,13,0,39,0,31,0,21,0,16,0
22,0,20,0,2,0,26,0,7,0,17,0
10,0,32,0,36,0,37,0,27,0,38,0
4,0,33,0,3,0,29,0,1,0,35,0
6,0,12,0,30,0,5,0,19,0,15,0
8,0,28,0,34,0,25,0,18,0,11,0
23,0,39,0,36,0,20,0,3,0,7,0
5,0,14,0,30,0,10,0,1,0,33,0
2,0,28,0,11,0,9,0,37,0,12,0
26,0,15,0,29,0,8,0,16,0,24,0
6,0,38,0,21,0,34,0,35,0,22,0
13,0,18,0,17,0,32,0,31,0,4,0
27,0,19,0,1,0,25,0,15,0,7,0
16,0,22,0,14,0,33,0,12,0,8,0
37,0,11,0,23,0,21,0,26,0,4,0
28,0,13,0,31,0,36,0,20,0,19,0
24,0,3,0,30,0,27,0,18,0,34,0
35,0,38,0,9,0,29,0,17,0,39,0
6,0,5,0,32,0,25,0,10,0,2,0
22,0,11,0,4,0,27,0,16,0,36,0
37,0,8,0,19,0,14,0,38,0,20,0
7,0,1,0,39,0,17,0,24,0,28,0
13,0,9,0,34,0,33,0,6,0,26,0
15,0,23,0,30,0,29,0,31,0,2,0
12,0,5,0,10,0,3,0,21,0,18,0
32,0,25,0,16,0,35,0,24,0,20,0
11,0,39,0,6,0,7,0,13,0,33,0
18,0,1,0,5,0,23,0,22,0,38,0
17,0,37,0,36,0,29,0,30,0,25,0
14,0,26,0,3,0,32,0,15,0,28,0
34,0,12,0,2,0,27,0,35,0,31,0
8,0,9,0,4,0,10,0,19,0,21,0
30,0,28,0,38,0,16,0,23,0,6,0
27,0,26,0,13,0,17,0,5,0,35,0
29,0,7,0,21,0,18,0,32,0,12,0
37,0,15,0,4,0,20,0,34,0,39,0
31,0,19,0,22,0,24,0,10,0,11,0
14,0,25,0,33,0,2,0,9,0,3,0
36,0,26,0,12,0,8,0,1,0,23,0
