10,0,25,0,86,0,84,0,37,0,15,0
11,0,9,0,24,0,89,0,51,0,64,0
54,0,75,0,34,0,21,0,39,0,72,0
74,0,23,0,93,0,53,0,35,0,81,0
68,0,73,0,63,0,31,0,16,0,69,0
6,0,76,0,29,0,48,0,5,0,56,0
91,0,52,0,50,0,30,0,41,0,18,0
87,0,38,0,7,0,57,0,2,0,90,0
13,0,78,0,61,0,27,0,43,0,32,0
67,0,55,0,22,0,58,0,95,0,17,0
94,0,12,0,26,0,71,0,80,0,85,0
14,0,97,0,59,0,1,0,40,0,65,0
79,0,4,0,19,0,70,0,8,0,28,0
47,0,83,0,98,0,36,0,49,0,3,0
60,0,33,0,44,0,20,0,92,0,45,0
46,0,88,0,62,0,82,0,66,0,42,0
77,0,68,0,6,0,96,0,54,0,43,0
78,0,38,0,50,0,23,0,58,0,25,0
56,0,34,0,91,0,80,0,2,0,35,0
40,0,26,0,27,0,52,0,89,0,63,0
21,0,10,0,22,0,24,0,16,0,48,0
5,0,57,0,93,0,97,0,64,0,8,0
3,0,11,0,71,0,81,0,59,0,31,0
90,0,37,0,47,0,28,0,69,0,30,0
95,0,20,0,32,0,62,0,19,0,53,0
9,0,46,0,55,0,15,0,98,0,87,0
39,0,67,0,42,0,70,0,72,0,92,0
61,0,49,0,75,0,86,0,14,0,73,0
84,0,18,0,77,0,4,0,76,0,44,0
66,0,17,0,94,0,74,0,96,0,1,0
45,0,41,0,85,0,65,0,7,0,88,0
36,0,60,0,83,0,51,0,12,0,79,0
13,0,82,0,53,0,29,0,33,0,81,0
11,1,22,0,93,0,25,1,46,0,19,0
55,0,26,0,16,0,3,0,2,0,62,0
97,0,75,0,58,0,9,0,20,0,61,0
4,0,30,0,15,0,5,0,59,0,34,0
39,0,44,0,14,0,8,0,94,0,90,0
85,0,68,0,47,0,48,0,78,0,42,0
56,0,95,0,23,0,18,0,1,0,7,0
64,0,43,0,28,0,98,0,29,0,45,0
6,0,72,0,27,0,79,0,50,0,49,0
76,0,77,0,21,0,80,0,73,0,33,0
66,0,57,0,51,0,13,0,41,0,86,0
88,0,84,0,35,0,24,0,96,0,40,0
74,0,70,0,12,0,69,0,52,0,10,0
83,0,67,0,63,0,32,0,37,0,89,0
38,0,60,0,54,0,71,0,17,0,31,0
65,0,87,0,82,0,91,0,92,0,36,0
27,0,44,0,25,0,59,0,9,0,48,0
11,0,62,0,72,0,4,0,93,0,80,0
34,0,58,0,77,0,49,0,16,0,8,0
66,0,2,0,24,0,79,0,23,0,20,0
46,0,69,0,81,0,85,0,21,0,18,0
47,0,39,0,52,0,57,0,95,0,33,0
28,0,10,0,42,0,94,0,56,0,50,0
97,0,29,0,63,0,15,0,7,0,96,0
64,0,71,0,78,0,30,0,36,0,88,0
60,0,19,0,65,0,76,0,43,0,89,0
70,0,35,0,51,0,14,0,22,0,37,0
92,0,75,0,74,0,90,0,98,0,32,0
84,0,83,0,73,0,13,0,26,0,54,0
40,0,38,0,3,0,61,0,82,0,91,0
53,0,31,0,1,0,55,0,5,0,45,0
41,0,12,0,6,0,67,0,86,0,87,0
17,0,18,0,20,0,68,0,25,0,72,0
63,0,33,0,2,0,10,0,88,0,59,0
24,0,36,0,97,0,37,0,56,0,85,0
52,0,81,0,75,0,92,0,76,0,46,0
42,0,62,0,98,0,77,0,35,0,22,0
16,0,51,0,27,0,29,0,65,0,74,0
40,0,95,0,79,0,90,0,78,0,9,0
23,0,43,0,61,0,83,0,41,0,8,0
32,0,87,0,73,0,17,0,47,0,60,0
30,0,14,0,55,0,7,0,26,0,93,0
4,0,69,0,21,0,3,0,1,0,13,0
71,0,53,0,15,0,70,0,19,0,58,0
45,0,49,0,12,0,84,0,66,0,38,0
67,0,94,0,64,0,48,0,34,0,31,0
82,0,50,0,57,0,68,0,54,0,89,0
91,0,86,0,96,0,39,0,5,0,11,0
