7,0,32,0,25,0,36,0,52,0,56,0
57,0,12,0,4,0,55,0,39,0,59,0
47,0,49,0,2,0,53,0,22,0,14,0
48,0,24,0,31,0,19,0,40,0,58,0
1,0,50,0,37,0,60,0,30,0,38,0
41,0,27,0,13,0,28,0,18,0,9,0
3,0,6,0,10,0,44,0,16,0,61,0
43,0,17,0,15,0,54,0,29,0,21,0
45,0,11,0,20,0,51,0,42,0,35,0
23,0,5,0,46,0,34,0,26,0,33,0
53,0,36,0,27,0,8,0,50,0,24,0
55,0,38,0,9,0,6,0,7,0,2,0
39,0,22,0,32,0,48,0,29,0,37,0
3,0,51,0,58,0,43,0,59,0,25,0
28,0,21,0,52,0,45,0,1,0,14,0
54,0,16,0,18,0,46,0,47,0,4,0
61,0,26,0,35,0,15,0,49,0,13,0
60,0,34,0,17,0,12,0,42,0,31,0
40,0,11,0,8,0,56,0,44,0,23,0
10,0,57,0,30,0,41,0,5,0,19,0
33,0,3,1,28,1,20,0,7,1,37,1
