69,0,30,0,77,0,5,0,48,0,67,0
59,0,90,0,47,0,45,0,7,0,79,0
15,0,28,0,87,0,61,0,4,0,83,0
11,0,42,0,56,0,3,0,34,0,19,0
52,0,85,0,29,0,12,0,22,0,51,0
71,0,24,0,35,0,66,0,9,0,31,0
49,0,81,0,18,0,75,0,6,0,55,0
86,0,16,0,89,0,13,0,14,0,36,0
72,0,39,0,82,0,2,0,44,0,84,0
65,0,57,0,32,0,64,0,58,0,20,0
50,0,80,0,53,0,26,0,33,0,41,0
68,0,27,0,10,0,54,0,8,0,21,0
76,0,40,0,25,0,60,0,62,0,37,0
23,0,1,0,38,0,17,0,88,0,78,0
43,0,63,0,73,0,46,0,70,0,74,0
56,0,14,0,87,0,81,0,67,0,90,0
61,0,79,0,66,0,11,0,52,0,86,0
65,0,42,0,18,0,44,0,13,0,59,0
51,0,32,0,53,0,31,0,30,0,82,0
20,0,16,0,48,0,34,0,71,0,39,0
24,0,55,0,7,0,80,0,10,0,72,0
76,0,83,0,50,0,22,0,19,0,47,0
62,0,29,0,77,0,35,0,63,0,57,0
3,0,54,0,33,0,12,0,17,0,58,0
4,0,64,0,21,0,25,0,73,0,23,0
26,0,36,0,85,0,28,0,1,0,43,0
70,0,8,0,37,0,15,0,2,0,78,0
49,0,45,0,40,0,38,0,89,0,46,0
68,0,74,0,41,0,6,0,69,0,88,0
27,0,60,0,5,0,9,0,84,0,75,0
44,0,87,0,79,0,77,0,16,0,55,0
67,0,50,0,13,0,20,0,31,0,61,0
19,0,58,0,59,0,21,0,35,0,52,0
57,0,43,0,24,0,42,0,47,0,33,0
37,0,82,0,10,0,23,0,29,0,11,0
26,0,22,0,32,0,18,0,71,0,8,0
14,0,3,0,25,0,45,0,41,0,65,0
12,0,1,0,49,0,68,0,63,0,60,0
75,0,46,0,78,0,66,0,53,0,62,0
64,0,38,0,9,0,72,0,76,0,30,0
27,0,83,0,6,0,2,0,34,0,40,0
80,0,84,0,88,0,73,0,28,0,86,0
5,0,74,0,4,0,36,0,7,0,56,0
70,0,51,0,54,0,39,0,90,0,69,0
17,0,15,0,89,0,48,0,85,0,81,0
20,0,82,0,77,0,12,0,24,0,14,0
33,0,52,0,46,0,55,0,1,0,32,0
61,0,75,0,22,0,30,0,63,0,37,0
66,0,34,0,18,0,87,0,50,0,29,0
67,0,40,0,8,0,79,0,72,0,42,0
86,0,5,0,6,0,76,0,59,0,43,0
78,0,44,0,36,0,25,0,35,0,68,0
71,0,7,0,21,0,41,0,83,0,81,0
31,0,84,0,70,0,10,0,64,0,17,0
13,0,9,0,26,0,49,0,54,0,57,0
45,0,60,0,39,0,85,0,58,0,56,0
16,0,88,0,2,0,90,0,4,0,3,0
69,0,11,0,47,0,89,0,53,0,73,0
62,0,19,0,48,0,65,0,38,0,28,0
23,0,15,0,74,0,27,0,80,0,51,0
