1,0,25,0,2,0,24,0,18,0,16,0
17,0,23,0,34,0,27,0,15,0,4,0
37,0,20,0,9,0,21,0,13,0,28,0
38,0,33,0,35,0,26,0,31,0,29,0
3,0,22,0,5,0,39,0,11,0,32,0
6,0,36,0,19,0,10,0,8,0,14,0
12,0,7,0,17,0,30,0,16,0,37,0
13,0,32,0,35,0,24,0,28,0,34,0
29,0,5,0,27,0,4,0,1,0,9,0
30,0,2,0,3,0,31,0,19,0,15,0
38,0,25,0,21,0,10,0,11,0,6,0
39,0,14,0,26,0,12,0,18,0,20,0
23,0,22,0,7,0,8,0,33,0,36,0
35,0,29,0,10,0,11,0,2,0,37,0
24,0,14,0,21,0,31,0,17,0,3,0
6,0,33,0,25,0,39,0,30,0,13,0
8,0,16,0,4,0,20,0,28,0,15,0
26,0,1,0,27,0,36,0,32,0,7,0
12,0,19,0,23,0,5,0,38,0,9,0
22,0,18,0,29,0,34,0,6,0,15,0
39,0,21,0,4,0,1,0,35,0,30,0
26,0,7,0,20,0,2,0,5,0,23,0
11,0,19,0,18,0,17,0,36,0,13,0
31,0,22,0,28,0,12,0,27,0,25,0
34,0,37,0,8,0,24,0,38,0,3,0
10,0,16,0,33,0,32,0,9,0,14,0
11,0,28,0,30,0,23,0,18,0,26,0
36,0,5,0,15,0,37,0,25,0,35,0
10,0,34,0,31,0,7,0,1,0,39,0
2,0,14,0,13,0,38,0,4,0,22,0
29,0,12,0,32,0,8,0,20,0,17,0
27,0,33,0,24,0,21,0,19,0,16,0
3,0,9,0,35,0,6,0,7,0,18,0
38,0,17,0,14,0,28,0,5,0,25,0
23,0,39,0,36,0,29,0,16,0,13,0
8,0,9,0,21,0,34,0,2,0,26,0
11,0,3,0,15,0,1,0,12,0,33,0
24,0,20,0,10,0,22,0,30,0,27,0
6,0,31,0,37,0,4,0,32,0,19,0
