9,0,13,0,18,0,11,0,6,0,19,0
12,0,21,0,5,0,16,0,7,0,4,0
14,0,1,0,2,0,20,0,15,0,23,0
10,0,3,0,8,0,22,0,17,0,13,0
18,0,14,0,6,0,7,0,15,0,12,0
19,0,17,0,9,0,23,0,10,0,21,0
1,0,22,0,20,0,11,0,2,0,5,0
3,0,4,0,14,0,16,0,8,0,13,0
5,1,2,0,19,0,17,0,11,0,18,0
1,0,7,0,10,0,12,0,8,0,4,0
9,0,15,0,16,0,6,0,20,0,22,0
23,0,3,0,19,0,21,0,18,0,14,0
12,0,20,0,11,0,15,0,13,0,10,0
7,0,6,0,23,0,8,0,17,0,5,0
21,0,9,0,2,0,1,0,22,0,3,0
4,0,11,0,15,0,16,0,19,0,8,0
17,0,18,0,2,0,3,0,5,0,1,0
7,0,21,0,20,0,4,0,23,0,13,0
10,0,12,0,14,0,6,0,9,0,16,0
22,0,21,0,19,0,18,0,20,0,8,0
23,0,4,0,14,0,12,0,6,0,2,0
13,0,1,0,17,0,11,0,16,0,10,0
9,0,5,0,7,0,22,0,15,0,3,0
10,0,20,0,4,0,21,0,14,0,11,0
3,0,7,0,13,0,2,0,23,0,9,0
16,0,12,0,22,0,15,0,5,0,19,0
17,0,8,0,20,0,18,0,1,0,6,0
13,0,5,0,10,0,16,0,2,0,21,0
6,0,12,0,3,0,4,0,1,0,17,0
11,0,19,0,7,0,8,0,22,0,14,0
23,0,18,0,5,0,9,0,15,0,4,0
20,0,3,0,16,0,21,0,13,0,6,0
9,0,11,0,8,0,12,0,23,0,17,0
22,0,7,0,2,0,19,0,14,0,10,0
15,0,18,0,12,0,1,0,13,0,20,0
5,0,2,0,4,0,9,0,10,0,19,0
18,0,16,0,3,0,23,0,8,0,7,0
6,0,21,0,15,0,22,0,1,0,11,0
17,0,5,0,16,0,14,0,9,0,20,0
6,0,10,0,8,0,23,0,3,0,11,0
22,0,4,0,18,0,17,0,7,0,14,0
21,0,15,0,19,0,12,0,13,0,2,0
1,0,23,0,16,0,18,0,10,0,22,0
11,0,17,0,6,0,7,0,5,0,20,0
2,0,8,0,15,0,3,0,4,0,21,0
13,0,14,0,19,0,9,0,1,0,12,0
22,0,5,0,23,0,6,0,10,0,4,0
3,0,17,0,9,0,19,0,16,0,20,0
13,0,12,0,11,0,2,0,18,0,7,0
21,0,8,0,1,0,14,0,15,0,5,0
