61,0,5,0,38,0,12,0,34,0,20,0
48,0,7,0,62,0,33,0,25,0,42,0
57,0,31,0,8,0,43,0,28,0,21,0
18,0,24,0,30,0,15,0,65,0,55,0
35,0,2,0,59,0,1,0,9,0,19,0
45,0,52,0,4,0,36,0,60,0,51,0
49,0,13,0,3,0,58,0,11,0,39,0
37,0,47,0,22,0,27,0,26,0,56,0
10,0,40,0,16,0,44,0,23,0,32,0
41,0,64,0,6,0,17,0,53,0,50,0
46,0,63,0,33,0,14,0,54,0,29,0
25,0,57,0,60,0,39,0,59,0,15,0
37,0,21,0,51,0,35,0,55,0,7,0
8,0,16,0,24,0,52,0,49,0,1,0
11,0,34,0,36,0,30,0,64,0,40,0
22,0,44,0,43,0,63,0,38,0,45,0
20,0,62,0,9,0,4,0,6,0,27,0
10,0,12,0,58,0,48,0,50,0,26,0
5,0,29,0,42,0,19,0,3,0,41,0
56,0,23,0,18,0,2,0,46,0,17,0
61,0,32,0,28,0,54,0,53,0,13,0
14,0,31,0,40,0,47,0,65,0,6,0
30,1,21,0,12,0,39,1,62,0,44,0
16,1,48,0,43,0,51,1,5,0,11,0
56,1,1,0,20,0,50,0,3,0,15,0
4,0,29,0,55,0,2,0,8,0,32,0
53,0,7,0,26,0,31,0,52,0,18,0
49,0,14,0,19,0,22,0,10,0,36,0
59,0,46,0,47,0,24,0,58,0,41,0
25,0,45,0,27,0,23,0,13,0,34,0
17,0,28,0,37,0,38,0,33,0,9,0
64,0,65,0,61,0,35,0,60,0,63,0
54,0,42,0,22,0,57,0,16,0,18,0
14,0,21,0,58,0,5,0,4,0,15,0
56,0,41,0,55,0,31,0,13,0,48,0
11,0,27,0,52,0,17,0,29,0,59,0
28,0,23,0,3,0,64,0,51,0,12,0
54,0,34,0,60,0,7,0,10,0,9,0
44,0,53,0,8,0,37,0,25,0,46,0
1,0,33,0,26,0,57,0,32,0,65,0
6,0,39,0,43,0,19,0,24,0,61,0
45,0,35,0,50,0,40,0,62,0,49,0
42,0,63,0,30,0,2,0,47,0,20,0
38,0,46,0,13,0,36,0,21,0,16,0
57,0,52,0,48,0,64,0,37,0,14,0
55,0,3,0,44,0,61,0,59,0,33,0
29,0,65,0,12,0,53,0,45,0,56,0
20,0,19,0,51,0,8,0,54,0,40,0
5,0,30,0,6,0,26,0,25,0,28,0
4,0,39,0,18,0,47,0,10,0,35,0
32,0,34,0,17,0,31,0,49,0,63,0
50,0,60,0,27,0,24,0,38,0,42,0
11,0,15,0,2,0,7,0,22,0,41,0
1,0,62,0,23,0,58,0,36,0,43,0
9,0,39,0,51,0,30,0,16,0,56,0
